x,y,z
19499.999999999993,30149.999999999953,4649.9999999999991
19649.999999999993,31649.999999999953,4649.9999999999982
19649.999999999993,30149.999999999945,-2.2026824808563106e-12
19649.999999999993,31649.999999999953,4649.9999999999982
19799.999999999913,31649.999999999953,-1.6910917111090384e-12
19799.999999999913,31649.999999999953,-1.6910917111090384e-12
19649.999999999993,31649.999999999953,4649.9999999999982
19649.999999999993,33149.999999999942,-8.3844042819691822e-13
19649.999999999993,31649.999999999953,4649.9999999999982
19799.999999999942,33149.999999999956,4649.9999999999991
19649.999999999993,33149.999999999942,-8.3844042819691822e-13
19799.999999999942,33149.999999999956,4649.9999999999991
19649.999999999993,34649.999999999956,4650.0
19649.999999999993,33149.999999999942,-8.3844042819691822e-13
19649.999999999993,33149.999999999942,-8.3844042819691822e-13
19649.999999999993,34649.999999999956,4650.0
19499.999999999993,34649.999999999956,-4.4053649617126212e-13
19499.999999999993,34649.999999999956,-4.4053649617126212e-13
19649.999999999993,34649.999999999956,4650.0
19649.999999999993,36149.999999999956,-8.9528384705772623e-13
19649.999999999993,34649.999999999956,4650.0
19499.999999999993,36149.999999999956,4650.0
19649.999999999993,36149.999999999956,-8.9528384705772623e-13
19649.999999999993,36149.999999999956,-8.9528384705772623e-13
19499.999999999993,36149.999999999956,4650.0
19649.999999999942,37650.0,4649.9999999999973
19649.999999999993,36149.999999999956,-8.9528384705772623e-13
19649.999999999942,37650.0,4649.9999999999973
19799.999999999884,37800.0,-4.9880100050359033e-12
19799.999999999884,37800.0,-4.9880100050359033e-12
19649.999999999942,37650.0,4649.9999999999973
18150.000000000007,37650.000000000029,-2.3732127374387346e-12
19649.999999999942,37650.0,4649.9999999999973
18150.000000000007,37500.000000000015,4649.9999999999991
18150.000000000007,37650.000000000029,-2.3732127374387346e-12
18150.000000000007,37650.000000000029,-2.3732127374387346e-12
18150.000000000007,37500.000000000015,4649.9999999999991
16650.0,37649.999999999971,4649.9999999999991
18150.000000000007,37650.000000000029,-2.3732127374387346e-12
16650.0,37649.999999999971,4649.9999999999991
16650.0,37500.000000000015,-9.9475983006414026e-14
16650.0,37500.000000000015,-9.9475983006414026e-14
16650.0,37649.999999999971,4649.9999999999991
15150.000000000007,37650.000000000015,-1.9184653865522705e-12
16650.0,37649.999999999971,4649.9999999999991
15150.000000000015,37800.0,4649.9999999999991
15150.000000000007,37650.000000000015,-1.9184653865522705e-12
15150.000000000015,37800.0,4649.9999999999991
13649.999999999993,37649.999999999985,4649.9999999999991
15150.000000000007,37650.000000000015,-1.9184653865522705e-12
15150.000000000007,37650.000000000015,-1.9184653865522705e-12
13649.999999999993,37649.999999999985,4649.9999999999991
13650.000000000007,37799.999999999971,-6.6791017161449417e-13
13650.000000000007,37799.999999999971,-6.6791017161449417e-13
13649.999999999993,37649.999999999985,4649.9999999999991
12150.000000000015,37650.000000000029,-1.0658141036401503e-12
13649.999999999993,37649.999999999985,4649.9999999999991
12150.000000000015,37500.000000000015,4649.9999999999991
12150.000000000015,37650.000000000029,-1.0658141036401503e-12
12150.000000000015,37500.000000000015,4649.9999999999991
10650.000000000015,37650.0,4650.0
12150.000000000015,37650.000000000029,-1.0658141036401503e-12
12150.000000000015,37650.000000000029,-1.0658141036401503e-12
10650.000000000015,37650.0,4650.0
10650.000000000007,37500.000000000015,-5.5422333389287814e-13
10650.000000000007,37500.000000000015,-5.5422333389287814e-13
10650.000000000015,37650.0,4650.0
9150.0,37650.000000000015,-8.3844042819691822e-13
9150.0,37650.000000000015,-8.3844042819691822e-13
10650.000000000015,37650.0,4650.0
9150.0,37800.000000000015,4649.9999999999991
9150.0,37650.000000000015,-8.3844042819691822e-13
9150.0,37800.000000000015,4649.9999999999991
7650.0000000000073,37650.0,4649.9999999999991
9150.0,37650.000000000015,-8.3844042819691822e-13
7650.0000000000073,37650.0,4649.9999999999991
7650.0000000000073,37799.999999999971,-4.4053649617126212e-13
7650.0000000000073,37799.999999999971,-4.4053649617126212e-13
7650.0000000000073,37650.0,4649.9999999999991
6150.0000000000146,37650.000000000029,-1.3500311979441904e-12
7650.0000000000073,37650.0,4649.9999999999991
6150.0000000000073,37500.000000000015,4649.9999999999991
6150.0000000000146,37650.000000000029,-1.3500311979441904e-12
1650.0,37800.000000000015,-3.2684965844964609e-13
1650.0,37650.000000000015,4649.9999999999991
149.99999999994179,37649.999999999985,-1.3500311979441904e-12
1650.0,37650.000000000015,4649.9999999999991
299.99999999994907,37499.999999999985,4649.9999999999991
149.99999999994179,37649.999999999985,-1.3500311979441904e-12
299.99999999995634,37499.999999999985,4649.9999999999991
149.99999999994907,37649.999999999971,8100.0
150.0,36150.0,4650.0
150.0,36150.0,4650.0
149.99999999994907,37649.999999999971,8100.0
299.99999999995634,36150.000000000015,8099.9999999999982
299.99999999995634,36150.000000000015,8099.9999999999982
149.99999999994907,34650.0,8099.9999999999991
150.0,36150.0,4650.0
150.0,36150.0,4650.0
149.99999999994907,34650.0,8099.9999999999991
-7.2759576141834259e-12,34650.000000000015,4649.9999999999991
-7.2759576141834259e-12,34650.000000000015,4649.9999999999991
149.99999999994907,34650.0,8099.9999999999991
150.0,33150.000000000015,4649.9999999999982
149.99999999994907,34650.0,8099.9999999999991
-4.3655745685100555e-11,33150.0,8099.9999999999982
150.0,33150.000000000015,4649.9999999999982
150.0,33150.000000000015,4649.9999999999982
-4.3655745685100555e-11,33150.0,8099.9999999999982
149.99999999996726,31650.000000000004,8099.9999999999982
150.0,33150.000000000015,4649.9999999999982
149.99999999996726,31650.000000000004,8099.9999999999982
299.99999999999636,31650.000000000011,4649.9999999999973
299.99999999999636,31650.000000000011,4649.9999999999973
149.99999999996726,31650.000000000004,8099.9999999999982
150.0,30150.000000000004,4649.9999999999982
149.99999999996726,31650.000000000004,8099.9999999999982
299.99999999996362,30150.000000000004,8099.9999999999991
150.0,30150.000000000004,4649.9999999999982
150.0,30150.000000000004,4649.9999999999982
299.99999999996362,30150.000000000004,8099.9999999999991
149.99999999995998,28649.999999999996,8099.9999999999973
150.0,30150.000000000004,4649.9999999999982
149.99999999995998,28649.999999999996,8099.9999999999973
0.0,28650.000000000011,4649.9999999999973
0.0,28650.000000000011,4649.9999999999973
149.99999999995998,28649.999999999996,8099.9999999999973
149.99999999995998,27150.000000000011,4649.9999999999991
149.99999999995998,28649.999999999996,8099.9999999999973
-2.9103830456733704e-11,27150.000000000011,8099.9999999999991
149.99999999995998,27150.000000000011,4649.9999999999991
149.99999999995998,27150.000000000011,4649.9999999999991
-2.9103830456733704e-11,27150.000000000011,8099.9999999999991
149.99999999997453,25649.999999999996,8099.9999999999991
149.99999999995998,27150.000000000011,4649.9999999999991
149.99999999997453,25649.999999999996,8099.9999999999991
299.9999999999709,25650.000000000011,4649.9999999999991
299.9999999999709,25650.000000000011,4649.9999999999991
149.99999999997453,25649.999999999996,8099.9999999999991
149.9999999999709,24149.999999999996,4649.9999999999991
149.99999999997453,25649.999999999996,8099.9999999999991
299.99999999997453,24149.999999999996,8100.0
149.9999999999709,24149.999999999996,4649.9999999999991
149.9999999999709,24149.999999999996,4649.9999999999991
299.99999999997453,24149.999999999996,8100.0
149.9999999999709,22649.999999999996,8099.9999999999973
149.9999999999709,24149.999999999996,4649.9999999999991
149.9999999999709,22649.999999999996,8099.9999999999973
-3.637978807091713e-11,22650.000000000004,4649.9999999999982
-3.637978807091713e-11,22650.000000000004,4649.9999999999982
149.9999999999709,22649.999999999996,8099.9999999999973
149.9999999999709,21150.000000000004,4649.9999999999991
149.9999999999709,22649.999999999996,8099.9999999999973
-1.8189894035458565e-11,21150.0,8099.9999999999973
149.9999999999709,21150.000000000004,4649.9999999999991
149.9999999999709,21150.000000000004,4649.9999999999991
-1.8189894035458565e-11,21150.0,8099.9999999999973
149.99999999997817,19650.000000000004,8099.9999999999982
149.9999999999709,21150.000000000004,4649.9999999999991
149.99999999997817,19650.000000000004,8099.9999999999982
299.9999999999709,19650.000000000004,4649.9999999999991
299.9999999999709,19650.000000000004,4649.9999999999991
149.99999999997817,19650.000000000004,8099.9999999999982
149.9999999999709,18149.999999999996,4649.9999999999991
149.99999999997817,19650.000000000004,8099.9999999999982
299.99999999997817,18149.999999999996,8099.9999999999991
149.9999999999709,18149.999999999996,4649.9999999999991
149.9999999999709,18149.999999999996,4649.9999999999991
299.99999999997817,18149.999999999996,8099.9999999999991
149.99999999998909,16649.999999999996,8099.9999999999991
149.9999999999709,18149.999999999996,4649.9999999999991
149.99999999998909,16649.999999999996,8099.9999999999991
-2.1827872842550278e-11,16650.000000000004,4650.0000000000009
-2.1827872842550278e-11,16650.000000000004,4650.0000000000009
149.99999999998909,16649.999999999996,8099.9999999999991
149.99999999998181,15150.0,4650.0
149.99999999998181,15150.0,4650.0
149.99999999998909,16649.999999999996,8099.9999999999991
-1.4551915228366852e-11,15150.0,8099.9999999999982
-1.4551915228366852e-11,15150.0,8099.9999999999982
149.99999999999272,13649.999999999996,8099.9999999999991
149.99999999998181,15150.0,4650.0
149.99999999998181,15150.0,4650.0
149.99999999999272,13649.999999999996,8099.9999999999991
299.99999999998909,13650.000000000004,4649.9999999999991
299.99999999998909,13650.000000000004,4649.9999999999991
149.99999999999272,13649.999999999996,8099.9999999999991
149.99999999999272,12150.000000000004,4649.9999999999991
149.99999999999272,13649.999999999996,8099.9999999999991
299.99999999999636,12149.999999999996,8099.9999999999991
149.99999999999272,12150.000000000004,4649.9999999999991
149.99999999999272,12150.000000000004,4649.9999999999991
299.99999999999636,12149.999999999996,8099.9999999999991
150.0,10649.999999999996,8099.9999999999991
149.99999999999272,12150.000000000004,4649.9999999999991
150.0,10649.999999999996,8099.9999999999991
-7.2759576141834259e-12,10650.0,4649.9999999999991
-7.2759576141834259e-12,10650.0,4649.9999999999991
150.0,10649.999999999996,8099.9999999999991
149.99999999998909,9149.9999999999964,4649.9999999999982
150.0,10649.999999999996,8099.9999999999991
0.0,9149.9999999999964,8099.9999999999982
149.99999999998909,9149.9999999999964,4649.9999999999982
149.99999999998909,9149.9999999999964,4649.9999999999982
0.0,9149.9999999999964,8099.9999999999982
150.00000000000728,7649.9999999999964,8099.9999999999991
149.99999999998909,9149.9999999999964,4649.9999999999982
150.00000000000728,7649.9999999999964,8099.9999999999991
299.99999999999272,7650.0,4649.9999999999991
299.99999999999272,7650.0,4649.9999999999991
150.00000000000728,7649.9999999999964,8099.9999999999991
150.00000000000364,6149.9999999999964,4649.9999999999991
150.00000000000364,6149.9999999999964,4649.9999999999991
150.00000000000728,7649.9999999999964,8099.9999999999991
300.00000000000728,6149.9999999999927,8099.9999999999982
300.00000000000728,6149.9999999999927,8099.9999999999982
150.00000000000364,4649.9999999999891,8099.9999999999991
150.00000000000364,6149.9999999999964,4649.9999999999991
150.00000000000364,6149.9999999999964,4649.9999999999991
150.00000000000364,4649.9999999999891,8099.9999999999991
0.0,4649.9999999999945,4649.9999999999991
0.0,4649.9999999999945,4649.9999999999991
150.00000000000364,4649.9999999999891,8099.9999999999991
149.99999999998909,3149.9999999999945,4649.9999999999991
149.99999999998909,3149.9999999999945,4649.9999999999991
150.00000000000364,4649.9999999999891,8099.9999999999991
1.4551915228366852e-11,3149.9999999999854,8099.9999999999991
149.99999999998909,3149.9999999999945,4649.9999999999991
1.4551915228366852e-11,3149.9999999999854,8099.9999999999991
150.00000000001455,1649.9999999999891,8099.9999999999982
149.99999999998909,3149.9999999999945,4649.9999999999991
150.00000000001455,1649.9999999999891,8099.9999999999982
299.99999999999272,1649.9999999999964,4649.9999999999991
299.99999999999272,1649.9999999999964,4649.9999999999991
150.00000000001455,1649.9999999999891,8099.9999999999982
149.99999999995998,150.00000000001819,4649.9999999999982
150.00000000001455,1649.9999999999891,8099.9999999999982
300.00000000001455,299.99999999999636,8099.9999999999973
149.99999999995998,150.00000000001819,4649.9999999999982
149.99999999995998,150.00000000001819,4649.9999999999982
300.00000000001455,299.99999999999636,8099.9999999999973
1649.9999999999782,149.9999999999618,8099.9999999999991
149.99999999995998,150.00000000001819,4649.9999999999982
1649.9999999999782,149.9999999999618,8099.9999999999991
1649.9999999999818,299.99999999999636,4649.9999999999991
1649.9999999999818,299.99999999999636,4649.9999999999991
1649.9999999999782,149.9999999999618,8099.9999999999991
3149.9999999999927,150.0,4649.9999999999982
3149.9999999999927,150.0,4649.9999999999982
1649.9999999999782,149.9999999999618,8099.9999999999991
3149.9999999999818,-2.0008883439004421e-11,8099.9999999999973
3149.9999999999927,150.0,4649.9999999999982
3149.9999999999818,-2.0008883439004421e-11,8099.9999999999973
4649.9999999999818,149.99999999996362,8099.9999999999982
3149.9999999999927,150.0,4649.9999999999982
4649.9999999999818,149.99999999996362,8099.9999999999982
4649.9999999999818,1.6370904631912708e-11,4649.9999999999982
19649.999999999985,7649.9999999999454,4650.0
19499.999999999993,7649.9999999999454,8099.9999999999982
19650.0,9149.9999999999491,8099.9999999999982
19649.999999999985,7649.9999999999454,4650.0
19650.0,9149.9999999999491,8099.9999999999982
19799.999999999942,9149.9999999999454,4649.9999999999991
19799.999999999942,9149.9999999999454,4649.9999999999991
19650.0,9149.9999999999491,8099.9999999999982
19649.999999999993,10649.999999999949,4649.9999999999991
19650.0,9149.9999999999491,8099.9999999999982
19799.999999999942,10649.999999999949,8099.9999999999973
19649.999999999993,10649.999999999949,4649.9999999999991
19799.999999999942,10649.999999999949,8099.9999999999973
19649.999999999993,12149.999999999953,8099.9999999999991
19649.999999999993,10649.999999999949,4649.9999999999991
19649.999999999993,10649.999999999949,4649.9999999999991
19649.999999999993,12149.999999999953,8099.9999999999991
19499.999999999985,12149.999999999945,4650.0000000000009
19499.999999999985,12149.999999999945,4650.0000000000009
19649.999999999993,12149.999999999953,8099.9999999999991
19649.999999999993,13649.999999999945,4649.9999999999991
19649.999999999993,13649.999999999945,4649.9999999999991
19649.999999999993,12149.999999999953,8099.9999999999991
19500.0,13649.999999999953,8099.9999999999982
19649.999999999993,13649.999999999945,4649.9999999999991
19500.0,13649.999999999953,8099.9999999999982
19649.999999999978,15149.999999999953,8099.9999999999982
19649.999999999993,13649.999999999945,4649.9999999999991
19649.999999999978,15149.999999999953,8099.9999999999982
19799.999999999935,15149.999999999945,4649.9999999999973
19799.999999999935,15149.999999999945,4649.9999999999973
19649.999999999978,15149.999999999953,8099.9999999999982
19649.999999999985,16649.999999999949,4649.9999999999982
19649.999999999978,15149.999999999953,8099.9999999999982
19799.99999999992,16649.999999999949,8099.9999999999973
19649.999999999985,16649.999999999949,4649.9999999999982
19799.99999999992,16649.999999999949,8099.9999999999973
19649.999999999978,18149.999999999956,8100.0
19649.999999999985,16649.999999999949,4649.9999999999982
19649.999999999985,16649.999999999949,4649.9999999999982
19649.999999999978,18149.999999999956,8100.0
19500.0,18149.999999999953,4649.9999999999991
19500.0,18149.999999999953,4649.9999999999991
19649.999999999978,18149.999999999956,8100.0
19649.999999999993,19649.999999999953,4649.9999999999991
19649.999999999993,19649.999999999953,4649.9999999999991
19649.999999999978,18149.999999999956,8100.0
19499.999999999978,19649.999999999956,8099.9999999999991
19649.999999999993,19649.999999999953,4649.9999999999991
19499.999999999978,19649.999999999956,8099.9999999999991
19649.999999999971,21149.999999999956,8099.9999999999982
19649.999999999993,19649.999999999953,4649.9999999999991
19649.999999999971,21149.999999999956,8099.9999999999982
19799.999999999935,21149.999999999953,4649.9999999999991
19799.999999999935,21149.999999999953,4649.9999999999991
19649.999999999971,21149.999999999956,8099.9999999999982
19650.0,22649.999999999953,4649.9999999999982
19650.0,22649.999999999953,4649.9999999999982
19649.999999999971,21149.999999999956,8099.9999999999982
19799.99999999992,22649.99999999996,8099.9999999999964
19799.99999999992,22649.99999999996,8099.9999999999964
19649.999999999971,24149.99999999996,8099.9999999999991
19650.0,22649.999999999953,4649.9999999999982
19650.0,22649.999999999953,4649.9999999999982
19649.999999999971,24149.99999999996,8099.9999999999991
19499.999999999985,24149.999999999953,4649.9999999999991
19499.999999999985,24149.999999999953,4649.9999999999991
19649.999999999971,24149.99999999996,8099.9999999999991
19649.999999999993,25649.999999999953,4649.9999999999991
19649.999999999993,25649.999999999953,4649.9999999999991
19649.999999999971,24149.99999999996,8099.9999999999991
19499.999999999971,25649.99999999996,8099.9999999999982
19499.999999999971,25649.99999999996,8099.9999999999982
19649.999999999956,27149.99999999996,8099.9999999999991
19649.999999999993,25649.999999999953,4649.9999999999991
19649.999999999993,25649.999999999953,4649.9999999999991
19649.999999999956,27149.99999999996,8099.9999999999991
19799.999999999927,27149.999999999953,4649.9999999999991
19799.999999999927,27149.999999999953,4649.9999999999991
19649.999999999956,27149.99999999996,8099.9999999999991
19649.999999999993,28649.999999999938,4650.0
19649.999999999993,28649.999999999938,4650.0
19649.999999999956,27149.99999999996,8099.9999999999991
19799.999999999898,28649.99999999996,8099.9999999999982
19649.999999999993,28649.999999999938,4650.0
19799.999999999898,28649.99999999996,8099.9999999999982
19649.999999999942,30149.999999999967,8099.9999999999982
19649.999999999993,28649.999999999938,4650.0
19649.999999999942,30149.999999999967,8099.9999999999982
19499.999999999985,30149.999999999953,4650.0000000000009
19499.999999999985,30149.999999999953,4650.0000000000009
19649.999999999942,30149.999999999967,8099.9999999999982
19649.999999999985,31649.999999999953,4649.9999999999991
19649.999999999942,30149.999999999967,8099.9999999999982
19499.999999999949,31649.999999999967,8099.9999999999973
19649.999999999985,31649.999999999953,4649.9999999999991
19499.999999999949,31649.999999999967,8099.9999999999973
19649.999999999942,33149.999999999956,8099.9999999999991
19649.999999999985,31649.999999999953,4649.9999999999991
19649.999999999985,31649.999999999953,4649.9999999999991
19649.999999999942,33149.999999999956,8099.9999999999991
19799.999999999935,33149.999999999956,4650.0
19799.999999999935,33149.999999999956,4650.0
19649.999999999942,33149.999999999956,8099.9999999999991
19649.999999999993,34649.999999999956,4649.9999999999991
19649.999999999993,34649.999999999956,4649.9999999999991
19649.999999999942,33149.999999999956,8099.9999999999991
19799.999999999898,34649.999999999956,8099.9999999999973
19649.999999999993,34649.999999999956,4649.9999999999991
19799.999999999898,34649.999999999956,8099.9999999999973
19649.999999999942,36149.999999999971,8099.9999999999973
19649.999999999993,34649.999999999956,4649.9999999999991
19649.999999999942,36149.999999999971,8099.9999999999973
19499.999999999985,36149.999999999956,4649.9999999999991
19499.999999999985,36149.999999999956,4649.9999999999991
19649.999999999942,36149.999999999971,8099.9999999999973
19649.999999999942,37649.999999999985,4649.9999999999973
19649.999999999942,36149.999999999971,8099.9999999999973
19499.999999999935,37499.999999999927,8099.9999999999991
19649.999999999942,37649.999999999985,4649.9999999999973
19649.999999999942,37649.999999999985,4649.9999999999973
19499.999999999935,37499.999999999927,8099.9999999999991
18150.0,37649.999999999985,8099.9999999999982
19649.999999999942,37649.999999999985,4649.9999999999973
18150.0,37649.999999999985,8099.9999999999982
18150.0,37500.000000000015,4649.9999999999973
18150.0,37500.000000000015,4649.9999999999973
18150.0,37649.999999999985,8099.9999999999982
16649.999999999993,37649.999999999971,4649.9999999999991
18150.0,37649.999999999985,8099.9999999999982
16650.0,37799.999999999942,8099.9999999999973
16649.999999999993,37649.999999999971,4649.9999999999991
